::ffff:127.0.0.1 - - [24/Aug/2025:21:39:26 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:39:26 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::1 - - [24/Aug/2025:21:43:26 +0000] "POST /api/logs HTTP/1.1" 200 16 "-" "node"
::1 - - [24/Aug/2025:21:43:27 +0000] "POST /api/logs HTTP/1.1" 200 16 "-" "node"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "OPTIONS /api/logs HTTP/1.1" 200 2 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:27 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:29 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:44 +0000] "OPTIONS /api/logs HTTP/1.1" 200 2 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:44 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [24/Aug/2025:21:43:45 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::1 - - [25/Aug/2025:08:01:26 +0000] "POST /api/logs HTTP/1.1" 200 16 "-" "node"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:49 +0000] "OPTIONS /api/logs HTTP/1.1" 200 2 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:49 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::1 - - [25/Aug/2025:08:01:58 +0000] "POST /api/logs HTTP/1.1" 200 16 "-" "node"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "OPTIONS /api/logs HTTP/1.1" 200 2 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:01:58 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::1 - - [25/Aug/2025:08:02:08 +0000] "POST /api/logs HTTP/1.1" 200 16 "-" "node"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "OPTIONS /api/logs HTTP/1.1" 200 2 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:09 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "POST /api/logs HTTP/1.1" 200 16 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:12 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:47 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:50 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:52 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:54 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:57 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:02:58 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/camion3.png HTTP/1.1" 200 2366336 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:06:59 +0000] "GET /uploads/cube.png HTTP/1.1" 200 1766682 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:07:08 +0000] "GET /uploads/camion2.png HTTP/1.1" 200 49651 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:07:08 +0000] "GET /uploads/camion-frigo.png HTTP/1.1" 200 1219943 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:07:08 +0000] "GET /uploads/container_2.png HTTP/1.1" 200 8101288 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
::ffff:127.0.0.1 - - [25/Aug/2025:08:07:08 +0000] "GET /uploads/20Ft-Container.png HTTP/1.1" 200 671809 "http://localhost:4200/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:142.0) Gecko/20100101 Firefox/142.0"
